week number,Store,Cigarette Name,Cigarette UPC,Item Number,Sell Unit Quantity,Cost,Sales,Quantity Sold,Total Cartons Sold,Average Cartons Sold Weekly,Order
15,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,39.97,41.150000000000006,7,0.7,0.4083333333333334,False
15,3,MARLBORO BLEND 27 REG KS BOX,2820000264,50870,1,5.71,6.45,1,0.1,0.16,False
15,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,17.13,19.65,3,0.3,0.44666666666666666,False
15,3,MARLBORO BLUE MENTHOL KS BOX,2820013760,50837,10,57.12,62.29,1,1.0,0.44666666666666666,True
15,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,5.71,5.45,1,0.1,0.2090909090909091,False
15,3,MARL SPCL BLD RED KS BX,2820000565,50841,1,11.42,11.8,2,0.2,0.16,False
15,3,MARLBORO EDGE BX  50 OFF,2820017696,50943,1,10.42,9.5,2,0.2,0.20000000000000004,False
15,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,39.97,45.349999999999994,7,0.7,0.9928571428571428,False
15,3,MARLBORO GOLD MENTHOL 100 BOX,2820000471,50874,1,22.84,25.7,4,0.4,0.25,False
15,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,28.549999999999997,31.75,5,0.5,0.62,False
15,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,182.77,200.15,32,3.2,2.1,True
15,3,MARLBORO M SMOOTH ICE BX K,2820033062,51041,1,5.71,6.55,1,0.1,0.1,False
15,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,11.42,12.6,2,0.2,0.2125,False
15,3,MARLBORO MIDNIGHT MEN BX 50 OFF,2820017818,50954,1,5.21,4.95,1,0.1,0.1,False
15,3,MARLBORO REG 100 BOX,2820000363,50848,1,57.1,63.5,10,1.0,0.6615384615384615,True
15,3,MARLBORO REG 72 S BOX,2820000963,50842,1,34.26,34.7,6,0.6,0.5928571428571427,False
15,3,MARLBORO REG KS BOX,2820000357,50897,1,45.690000000000005,50.10000000000001,8,0.8,0.8307692307692307,False
15,3,L & M TURKISH BLD 100 BX,2820031402,50761,1,5.29,5.27,1,0.1,0.1,False
15,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,31.270000000000003,36.3,6,0.6,0.36153846153846164,False
15,3,MARLBORO SILVER 100 BOX,2820014780,50890,10,57.12,61.09,1,1.0,0.9461538461538461,True
15,3,L & M REG KS BOX,2820030982,50763,1,95.24000000000001,94.86,18,1.8,1.2615384615384617,True
15,3,L & M REG 100 BOX,2820030992,50775,1,52.9,52.699999999999996,10,1.0,0.6846153846153846,True
15,3,CAMEL BLUE REG KS BOX,1230000007,50813,1,23.16,25.44,4,0.4,0.2888888888888889,False
15,3,CAMEL CRUSH 50 CENT OFF,1230050274,50974,1,5.29,5.86,1,0.1,0.17142857142857146,False
15,3,CAMEL CRUSH MEN SLVR 50 OFF,1230050283,50920,1,21.15,23.439999999999998,4,0.4,0.3,False
15,3,CAMEL MEN KS BX,1230000093,50804,1,23.16,25.84,4,0.4,0.5666666666666667,False
15,3,CAMEL SILVER MEN KS BX,1230000094,50811,1,5.79,6.46,1,0.1,0.19999999999999998,False
15,3,DORAL MENTHOL KS BOX,1230023283,50798,1,6.13,7.52,1,0.1,0.1,False
15,3,EAGLE BLUE 100 BX,1100000287,51001,1,3.54,4.95,1,0.1,0.18181818181818182,False
15,3,EAGLE RED 100 BX,1100000288,50999,1,17.689999999999998,24.75,5,0.5,0.3230769230769231,False
15,3,KOOL BLUE MEN KS BX,9050000086,50900,1,11.48,11.96,2,0.2,0.2833333333333333,False
15,3,KOOL FF MEN 100 BX,9050000073,50887,1,120.53999999999998,125.58,21,2.1,1.8846153846153846,True
15,3,KOOL FF MEN KS BX,9050000071,50834,1,57.4,59.80000000000001,10,1.0,0.6181818181818182,True
15,3,KOOL FF MEN KS SP,9050000072,50852,1,22.96,23.92,4,0.4,0.3153846153846154,False
15,3,L & M BLUE REG 100 BOX,2820031022,50759,1,37.03,36.89,7,0.7,0.9153846153846156,False
15,3,L & M BLUE REG KS BOX,2820031001,50782,10,158.73,142.47,3,3.0,1.3038461538461539,True
15,3,L & M BLUE REG KS BOX,2820031002,50782,1,37.03,36.89,7,0.7,1.3038461538461539,False
15,3,L & M MEN 100 BOX,2820031042,50781,1,137.57999999999998,137.01999999999998,26,2.6,2.5933333333333337,True
15,3,L & M MENTHOL KS BOX,2820031032,50762,1,95.23,94.86,18,1.8,1.785714285714286,True
15,3,MARLBORO REG KS SP,2820000358,50720,1,11.42,12.4,2,0.2,0.24285714285714285,False
15,3,NEWPORT NON MEN 100 BX,2610000657,50838,1,14.77,18.18,3,0.3,0.5153846153846154,False
15,3,MARLBORO SILVER KS BOX,2820000477,50802,1,62.82,69.2,11,1.1,1.025,True
15,3,NEWPORT PLTNM BL BX KS,2610001628,50873,1,37.32,36.3,6,0.6,0.3923076923076923,False
15,3,PALLMALL BLACK 100 MEN BX,2720034728,50751,1,42.48,39.6,8,0.8,0.5727272727272726,False
15,3,PALLMALL BLUE REG 100 BX,2720000862,50784,1,69.03,64.35000000000001,13,1.3,0.9733333333333334,True
15,3,PALLMALL BLUE REG 100 BX,2720001862,50784,10,53.11,43.79,1,1.0,0.9733333333333334,True
15,3,PALLMALL BLUE REG KS BX,2720000854,50769,1,132.77,123.75,25,2.5,1.738461538461539,True
15,3,PALLMALL MEN 100 BX,2720000865,50786,1,79.66,74.25,15,1.5,1.2076923076923076,True
15,3,PALLMALL MEN KS BX,2720000859,50778,1,47.8,44.55,9,0.9,0.6692307692307693,False
15,3,PALLMALL ORANGE REG 100 BX,2720000185,50764,1,31.86,29.7,6,0.6,0.6357142857142858,False
15,3,PALLMALL RED KS BX,2720000851,50788,1,47.79,44.55,9,0.9,1.03,False
15,3,PALLMALL RED REG 100 BX,2720000867,50796,1,185.88,173.25,35,3.5,1.9777777777777779,True
15,3,PALLMALL WHITE 100 MEN BX,2720034734,50760,1,5.31,4.95,1,0.1,0.13999999999999999,False
15,3,PYRAMID BLUE 100 BX,1100000406,50725,1,17.24,21.6,4,0.4,0.16,False
15,3,PYRAMID RED 100 BX,1100000408,50750,1,8.62,10.8,2,0.2,0.35454545454545455,False
15,3,PYRAMID SILVER MEN 100 BX,1100000407,50753,1,38.78999999999999,48.60000000000001,9,0.9,0.4090909090909091,False
15,3,SALEM GOLD KS BX,9050000093,50894,1,11.8,14.06,2,0.2,0.16250000000000003,False
15,3,SALEM MEN KS BX,9050000090,50857,1,11.8,14.06,2,0.2,0.15000000000000005,False
15,3,WINSTON GOLD REG KS BX,9050000059,50879,1,11.48,11.9,2,0.2,0.22999999999999998,False
15,3,MARLBORO SMOOTH 100 50 OFF,2820017832,50953,1,10.42,12.1,2,0.2,0.3333333333333333,False
15,3,NEWPORT SMOOTH SELECT BX,2610000670,50871,1,12.44,12.1,2,0.2,0.18333333333333335,False
15,3,PALLMALL ORANGE RG KS BX,2720000175,50776,1,10.62,9.9,2,0.2,0.20000000000000004,False
15,3,NEWPORT PLTNM BL BX 100,2610001622,50860,1,18.66,18.15,3,0.3,0.20833333333333337,False
15,3,MAVERICK MEN 100 BX,9050000051,50752,1,77.45,88.57,17,1.7,1.9153846153846152,False
15,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,11.42,12.6,2,0.2,0.34166666666666673,False
15,3,NEWPORT NON MEN GLD KS BX,2610000660,50892,1,19.689999999999998,24.24,4,0.4,0.26666666666666666,False
15,3,MARLBORO SMOOTH MENTHOL KS BOX,2820000323,50855,1,51.400000000000006,57.95,9,0.9,0.5333333333333334,False
15,3,MARLBORO SP BLD BLACK KS BX,2820000952,50820,1,91.38000000000001,84.2,16,1.6,1.2090909090909092,True
15,3,MARLBORO SP BLD GOLD 100 BX,2820000423,50901,1,5.71,6.15,1,0.1,0.1857142857142857,False
15,3,MARLBORO SP BLD GOLD KS BX,2820000422,50827,1,74.23,78.44999999999999,13,1.3,0.9099999999999999,True
15,3,MARLBORO SP BLD MEN BLACK BX,2820000954,50844,1,39.97,37.650000000000006,7,0.7,0.6,False
15,3,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,50932,1,15.629999999999999,16.950000000000003,3,0.3,0.43333333333333335,False
15,3,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,50896,1,17.13,15.850000000000001,3,0.3,0.65,False
15,3,MAVERICK MEN KS BX,9050000054,50771,1,18.24,20.84,4,0.4,0.3076923076923077,False
15,3,NEWPORT 100 BOX,2610000573,50905,1,1249.81,1376.85,201,20.1,16.466666666666665,True
15,3,NEWPORT KS BOX,2610000575,50829,1,708.85,780.9,114,11.4,8.806666666666667,True
15,3,NEWPORT 100 SP,2610000577,50822,1,317.11,349.34999999999997,51,5.1,4.9,True
15,3,NEWPORT KS SP,2610000578,50793,1,198.98000000000002,219.2,32,3.2,2.5076923076923077,True
15,3,MAVERICK REG KS BX,9050000046,50774,1,22.78,26.05,5,0.5,0.21666666666666667,False
15,3,MAVERICK REG 100 BX,9050000038,50797,1,4.56,5.21,1,0.1,0.1,False
14,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,85.67,94.5,15,1.5,2.1,False
14,3,MARLBORO BLEND 27 REG KS BOX,2820000264,50870,1,5.71,6.45,1,0.1,0.16,False
14,3,MARLBORO BLUE MENTHOL 100 BOX,2820000377,50865,1,5.71,6.3,1,0.1,0.10000000000000002,False
14,3,MARLBORO BLACK SP BLD BX  50 OFF,2820017476,50947,1,52.120000000000005,54.5,10,1.0,0.95,True
14,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,11.42,12.6,2,0.2,0.44666666666666666,False
14,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,5.71,5.45,1,0.1,0.2090909090909091,False
14,3,MARLBORO EDGE BX  50 OFF,2820017696,50943,1,5.21,5.45,1,0.1,0.20000000000000004,False
14,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,45.690000000000005,51.9,8,0.8,0.9928571428571428,False
14,3,MARLBORO GOLD REG 100 BOX,2820000465,50877,1,11.42,12.4,2,0.2,0.27272727272727276,False
14,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,22.84,22.8,4,0.4,0.4083333333333334,False
14,3,MARLBORO REG 72 S BOX,2820019630,50842,10,57.12,55.39,1,1.0,0.5928571428571427,True
14,3,MARLBORO GOLD REG KS SP,2820000378,50895,1,5.71,6.45,1,0.1,0.1,False
14,3,MARLBORO MENTHOL 100 BOX,2820000364,50721,1,39.980000000000004,44.599999999999994,7,0.7,0.6333333333333333,False
14,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,22.84,25.2,4,0.4,0.2125,False
14,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,22.84,25.7,4,0.4,0.62,False
14,3,MARLBORO MENTHOL KS SP,2820000359,50801,1,5.28,6.55,1,0.1,0.15000000000000002,False
14,3,MARLBORO REG 100 BOX,2820000363,50848,1,34.26,38.45,6,0.6,0.6615384615384615,False
14,3,MARLBORO REG 72 S BOX,2820000963,50842,1,51.39,52.550000000000004,9,0.9,0.5928571428571427,False
14,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,41.690000000000005,48.4,8,0.8,0.36153846153846164,False
14,3,MARLBORO REG KS BOX,2820000357,50897,1,39.98,44.400000000000006,7,0.7,0.8307692307692307,False
14,3,MARL SPCL BLD RED KS BX,2820000565,50841,1,5.71,6.15,1,0.1,0.16,False
14,3,CAMEL CRUSH MEN SLVR 50 OFF,1230050283,50920,1,21.15,23.44,4,0.4,0.3,False
14,3,L & M REG KS BOX,2820030982,50763,1,74.06,73.78,14,1.4,1.2615384615384617,True
14,3,L & M REG 100 BOX,2820030992,50775,1,47.61,47.43,9,0.9,0.6846153846153846,False
14,3,CAMEL BLUE 50 OFF,1230050974,50925,1,10.58,11.72,2,0.2,0.25,False
14,3,CAMEL CRUSH 50 CENT OFF,1230050274,50974,1,15.870000000000001,17.580000000000002,3,0.3,0.17142857142857146,False
14,3,MARLBORO SILVER 100 BOX,2820014780,50890,10,57.12,61.09,1,1.0,0.9461538461538461,True
14,3,CHESTERFIELD M 100 S BOX,2820033052,51305,1,5.29,4.95,1,0.1,0.1,False
14,3,DORAL MENTHOL KS BOX,1230023283,50798,1,6.13,7.52,1,0.1,0.1,False
14,3,EAGLE BLUE 100 BX,1100000287,51001,1,7.08,9.9,2,0.2,0.18181818181818182,False
14,3,EAGLE BLUE KS BX,1100000282,51000,1,3.54,4.95,1,0.1,0.1,False
14,3,EAGLE RED 100 BX,1100000288,50999,1,3.54,4.95,1,0.1,0.3230769230769231,False
14,3,EAGLE RED KS BX,1100000283,50998,1,3.54,4.95,1,0.1,0.1,False
14,3,KOOL BLUE MEN KS BX,9050000086,50900,1,22.96,23.92,4,0.4,0.2833333333333333,False
14,3,KOOL FF MEN 100 BX,9050000073,50887,1,137.76,143.52,24,2.4,1.8846153846153846,True
14,3,KOOL FF MEN KS BX,9050000071,50834,1,17.22,17.94,3,0.3,0.6181818181818182,False
14,3,KOOL FF MEN KS SP,9050000072,50852,1,28.700000000000003,29.900000000000002,5,0.5,0.3153846153846154,False
14,3,L & M BLUE REG 100 BOX,2820031022,50759,1,31.740000000000002,31.619999999999997,6,0.6,0.9153846153846156,False
14,3,L & M BLUE REG KS BOX,2820031001,50782,10,158.73,142.47,3,3.0,1.3038461538461539,True
14,3,L & M BLUE REG KS BOX,2820031002,50782,1,37.03,36.89,7,0.7,1.3038461538461539,False
14,3,L & M MEN 100 BOX,2820031041,50781,10,52.91,47.49,1,1.0,2.5933333333333337,False
14,3,L & M MEN 100 BOX,2820031042,50781,1,201.08,200.26,38,3.8,2.5933333333333337,True
14,3,L & M MENTHOL KS BOX,2820031032,50762,1,116.41,115.94,22,2.2,1.785714285714286,True
14,3,MARLBORO REG KS SP,2820000358,50720,1,5.71,6.45,1,0.1,0.24285714285714285,False
14,3,CAMEL MEN KS BX,1230000093,50804,1,63.66,71.05999999999999,11,1.1,0.5666666666666667,True
14,3,MARLBORO SILVER KS BOX,2820000477,50802,1,62.82,69.2,11,1.1,1.025,True
14,3,PALLMALL BLACK KS MEN BX,2720034725,50789,1,10.62,9.9,2,0.2,0.16250000000000003,False
14,3,PALLMALL BLUE REG 100 BX,2720001862,50784,10,53.11,43.79,1,1.0,0.9733333333333334,True
14,3,PALLMALL BLUE REG KS BX,2720000854,50769,1,143.4,133.64999999999998,27,2.7,1.738461538461539,True
14,3,PALLMALL MEN 100 BX,2720000865,50786,1,111.52000000000001,103.95,21,2.1,1.2076923076923076,True
14,3,PALLMALL MEN KS BX,2720000859,50778,1,37.17,34.650000000000006,7,0.7,0.6692307692307693,False
14,3,PALLMALL ORANGE REG 100 BX,2720000185,50764,1,63.730000000000004,59.400000000000006,12,1.2,0.6357142857142858,True
14,3,PALLMALL RED KS BX,2720000851,50788,1,42.48,39.6,8,0.8,1.03,False
14,3,PALLMALL RED REG 100 BX,2720000867,50796,1,201.83,188.1,38,3.8,1.9777777777777779,True
14,3,PALLMALL RED REG 100 BX,2720001867,50796,10,53.11,43.79,1,1.0,1.9777777777777779,False
14,3,PYRAMID BLUE KS BX,1100000493,50748,1,8.62,10.8,2,0.2,0.2,False
14,3,PYRAMID RED 100 BX,1100000408,50750,1,17.24,21.6,4,0.4,0.35454545454545455,False
14,3,PYRAMID RED 100 BX,1100010408,50750,10,43.09,48.99,1,1.0,0.35454545454545455,True
14,3,PYRAMID SILVER MEN 100 BX,1100000407,50753,1,25.86,32.400000000000006,6,0.6,0.4090909090909091,False
14,3,SALEM GOLD 100 BX,9050000094,50889,1,5.9,7.03,1,0.1,0.2545454545454546,False
14,3,SALEM GOLD KS BX,9050000093,50894,1,5.9,7.03,1,0.1,0.16250000000000003,False
14,3,SALEM MEN KS BX,9050000090,50857,1,5.9,7.03,1,0.1,0.15000000000000005,False
14,3,WINSTON GOLD REG 100 BX,9050000061,50888,1,11.48,11.9,2,0.2,0.22000000000000003,False
14,3,WINSTON GOLD REG KS BX,9050000059,50879,1,11.48,11.9,2,0.2,0.22999999999999998,False
14,3,WINSTON RED REG KS BX,9050000057,50826,1,5.74,5.95,1,0.1,0.35000000000000003,False
14,3,MARLBORO SILVER KS BOX,2820014770,50802,10,57.12,61.09,1,1.0,1.025,False
14,3,PALLMALL BLUE REG 100 BX,2720000862,50784,1,69.04,64.35000000000001,13,1.3,0.9733333333333334,True
14,3,WINSTON RED REG 100 BX,9050000058,50891,1,5.74,5.95,1,0.1,0.17142857142857146,False
14,3,PALLMALL BLACK 100 MEN BX,2720034728,50751,1,15.93,14.850000000000001,3,0.3,0.5727272727272726,False
14,3,MARLBORO SP BLD RED KING BX 50 OFF,2820017488,50931,1,10.42,11.3,2,0.2,0.18,False
14,3,NEWPORT PLTNM BL BX KS,2610001628,50873,1,55.97,54.449999999999996,9,0.9,0.3923076923076923,False
14,3,MARLBORO SILVER MENTHOL KS BOX,2820000481,50819,1,5.71,6.55,1,0.1,0.4166666666666667,False
14,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,11.42,12.6,2,0.2,0.34166666666666673,False
14,3,MARLBORO SMOOTH MENTHOL KS BOX,2820000323,50855,1,68.53,77.6,12,1.2,0.5333333333333334,True
14,3,MARLBORO SP BLD BLACK KS BX,2820000952,50820,1,11.42,11.8,2,0.2,1.2090909090909092,False
14,3,MARLBORO SP BLD GOLD KS BX,2820000422,50827,1,74.23,77.45,13,1.3,0.9099999999999999,True
14,3,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,50896,1,39.97,41.95,7,0.7,0.65,False
14,3,MARLBORO SP BLD MEN BLACK BX,2820000954,50844,1,57.11000000000001,58.6,10,1.0,0.6,True
14,3,MARLBORO SP BLD RED 100 BX 50 OFF,2820017489,50932,1,36.49,39.55,7,0.7,0.43333333333333335,False
14,3,MARLBORO SMOOTH 100 50 OFF,2820017832,50953,1,31.259999999999998,36.3,6,0.6,0.3333333333333333,False
14,3,MAVERICK MEN 100 BX,9050000051,50752,1,77.45,88.57000000000001,17,1.7,1.9153846153846152,False
14,3,NEWPORT KS BOX,2610080575,50829,10,62.18,65.69,1,1.0,8.806666666666667,False
14,3,MAVERICK MEN KS BX,9050000054,50771,1,18.229999999999997,20.84,4,0.4,0.3076923076923077,False
14,3,NEWPORT NON MEN 100 BX,2610000657,50838,1,19.689999999999998,24.24,4,0.4,0.5153846153846154,False
14,3,NEWPORT KS SP,2610000578,50793,1,167.88000000000002,184.95000000000002,27,2.7,2.5076923076923077,True
14,3,NEWPORT NON MEN KS BX,2610000656,50867,1,14.77,18.18,3,0.3,0.2818181818181818,False
14,3,NEWPORT KS BOX,2610000575,50829,1,783.4599999999999,863.0999999999999,126,12.6,8.806666666666667,True
14,3,NEWPORT 100 SP,2610000577,50822,1,304.67,335.65,49,4.9,4.9,True
14,3,NEWPORT 100 BOX,2610000573,50905,1,1150.34,1267.2500000000002,185,18.5,16.466666666666665,True
13,3,MARLBORO MEN BX 100 50 OFF,2820017868,50924,1,5.21,6.05,1,0.1,0.33999999999999997,False
13,3,MARLBORO EDGE KS BX,2820031992,50847,1,11.42,11.8,2,0.2,0.2,False
13,3,MARLBORO GLD MENTHOL KS BOX,2820000401,50818,1,39.97,44.85,7,0.7,0.9928571428571428,False
13,3,MARLBORO GOLD MENTHOL 100 BOX,2820000471,50874,1,11.42,12.6,2,0.2,0.25,False
13,3,MARLBORO GOLD REG 100 BOX,2820000465,50877,1,5.71,6.45,1,0.1,0.27272727272727276,False
13,3,MARLBORO GOLD REG 72S BOX,2820000965,50886,1,5.71,5.95,1,0.1,0.4083333333333334,False
13,3,MARLBORO GOLD REG KS BOX,2820000384,50875,1,91.37,100.7,16,1.6,2.1,False
13,3,MARLBORO BOLD ICE BOX,2820033132,10991,1,22.84,21.8,4,0.4,0.2090909090909091,False
13,3,MARLBORO MENTHOL KS SP,2820000359,50801,1,10.55,12.6,2,0.2,0.15000000000000002,False
13,3,MARLBORO MENTHOL 100 BOX,2820000364,50721,1,11.42,12.6,2,0.2,0.6333333333333333,False
13,3,MARLBORO MENTHOL ICE BX K,2820000949,50800,1,28.549999999999997,31.75,5,0.5,0.2125,False
13,3,MARLBORO MENTHOL KS BOX,2820000361,50853,1,39.980000000000004,44.849999999999994,7,0.7,0.62,False
13,3,MARLBORO REG 100 BOX,2820000363,50848,1,51.39,57.050000000000004,9,0.9,0.6615384615384615,False
13,3,MARLBORO REG 72 S BOX,2820000963,50842,1,28.55,29.75,5,0.5,0.5928571428571427,False
13,3,MARLBORO REG KS BOX,2820000357,50897,1,45.69,51.1,8,0.8,0.8307692307692307,False
13,3,MARLBORO REG KS SP,2820000358,50720,1,11.42,12.4,2,0.2,0.24285714285714285,False
13,3,MARLBORO SILVER 100 BOX,2820014780,50890,10,57.12,61.09,1,1.0,0.9461538461538461,True
13,3,MARLBORO BLEND 27 REG KS BOX,2820000264,50870,1,22.84,25.3,4,0.4,0.16,False
13,3,MARLBORO BLUE MENTHOL KS BOX,2820000376,50837,1,11.42,13.1,2,0.2,0.44666666666666666,False
13,3,KOOL FF MEN KS SP,9050000072,50852,1,11.48,11.96,2,0.2,0.3153846153846154,False
13,3,MARLBORO BL 27 BOX K 50 OFF,2820017821,50948,1,10.42,11.9,2,0.2,0.2,False
13,3,KOOL BLUE MEN KS BX,9050000086,50900,1,17.22,17.94,3,0.3,0.2833333333333333,False
13,3,MARLBORO SMOOTH MEN 100 BOX,2820000303,50806,1,11.42,12.6,2,0.2,0.34166666666666673,False
13,3,AM SPIRIT NAT GREEN MN KS BOX,4799585505,50825,1,6.27,7.41,1,0.1,0.1,False
13,3,CAMEL BLUE 50 OFF,1230050974,50925,1,21.16,23.44,4,0.4,0.25,False
13,3,CAMEL CRUSH 50 CENT OFF,1230050274,50974,1,10.58,11.72,2,0.2,0.17142857142857146,False
13,3,CAMEL CRUSH MEN SLVR 50 OFF,1230050283,50920,1,10.58,11.72,2,0.2,0.3,False
13,3,CAMEL MEN KS BX,1230000093,50804,1,40.52,45.22,7,0.7,0.5666666666666667,False
13,3,CAMEL REG KS BOX,1230000003,50859,1,23.14,25.44,4,0.4,0.26666666666666666,False
13,3,EAGLE RED 100 BX,1100000288,50999,1,7.07,9.9,2,0.2,0.3230769230769231,False
13,3,KOOL FF MEN 100 BX,9050000073,50887,1,132.01,137.54000000000002,23,2.3,1.8846153846153846,True
13,3,MARL MEN ICE BX K 50 OFF,2820017916,51299,1,20.84,24.2,4,0.4,0.36153846153846164,False
13,3,KOOL FF MEN KS BX,9050000071,50834,1,74.62,77.74000000000001,13,1.3,0.6181818181818182,True
13,3,L & M BLUE REG 100 BOX,2820031022,50759,1,58.19,57.97,11,1.1,0.9153846153846156,True
13,3,L & M BLUE REG KS BOX,2820031001,50782,10,105.82,94.98,2,2.0,1.3038461538461539,True
13,3,L & M BLUE REG KS BOX,2820031002,50782,1,63.48,63.239999999999995,12,1.2,1.3038461538461539,False
13,3,L & M MEN 100 BOX,2820031042,50781,1,137.56,137.01999999999998,26,2.6,2.5933333333333337,True
13,3,L & M MENTHOL KS BOX,2820031032,50762,1,84.64,84.32,16,1.6,1.785714285714286,False
13,3,L & M REG 100 BOX,2820030992,50775,1,10.58,10.54,2,0.2,0.6846153846153846,False
13,3,L & M REG KS BOX,2820030982,50763,1,121.67999999999999,121.21,23,2.3,1.2615384615384617,True
13,3,MARLBORO SILVER KS BOX,2820000477,50802,1,39.980000000000004,44.150000000000006,7,0.7,1.025,False
13,3,MARLBORO SP BLD BLACK KS BX,2820000952,50820,1,79.94,84.1,14,1.4,1.2090909090909092,True
13,3,MARLBORO SMOOTH MENTHOL KS BOX,2820000323,50855,1,22.84,25.7,4,0.4,0.5333333333333334,False
13,3,PALLMALL BLACK 100 MEN BX,2720034728,50751,1,31.86,29.700000000000003,6,0.6,0.5727272727272726,False
13,3,PALLMALL BLUE REG 100 BX,2720000862,50784,1,31.86,29.700000000000003,6,0.6,0.9733333333333334,False
13,3,PALLMALL BLUE REG 100 BX,2720001862,50784,10,53.11,43.79,1,1.0,0.9733333333333334,True
13,3,PALLMALL BLUE REG KS BX,2720000854,50769,1,127.46000000000001,118.80000000000001,24,2.4,1.738461538461539,True
13,3,PALLMALL MEN 100 BX,2720000865,50786,1,106.19999999999999,98.99999999999999,20,2.0,1.2076923076923076,True
13,3,PALLMALL MEN KS BX,2720000859,50778,1,47.78999999999999,44.55,9,0.9,0.6692307692307693,False
13,3,PALLMALL ORANGE REG 100 BX,2720000185,50764,1,53.099999999999994,49.5,10,1.0,0.6357142857142858,True
13,3,PALLMALL RED REG 100 BX,2720000867,50796,1,191.19,178.2,36,3.6,1.9777777777777779,True
13,3,PALLMALL RED REG 100 BX,2720001867,50796,10,53.11,43.79,1,1.0,1.9777777777777779,False
13,3,PYRAMID GOLD MEN 100 BX,1100000409,50724,1,4.31,5.4,1,0.1,0.175,False
13,3,PYRAMID SILVER MEN 100 BX,1100000407,50753,1,21.549999999999997,27.0,5,0.5,0.4090909090909091,False
13,3,SALEM GOLD 100 BX,9050000094,50889,1,17.689999999999998,21.09,3,0.3,0.2545454545454546,False
13,3,SALEM GOLD KS BX,9050000093,50894,1,11.8,14.06,2,0.2,0.16250000000000003,False
13,3,SALEM MEN KS BX,9050000090,50857,1,11.8,14.06,2,0.2,0.15000000000000005,False
13,3,SALEM SLIM 100 BX,9050000092,50717,1,23.589999999999996,28.12,4,0.4,0.1625,False
13,3,WINSTON GOLD REG KS BX,9050000059,50879,1,5.74,5.95,1,0.1,0.22999999999999998,False
13,3,WINSTON RED REG 100 BX,9050000058,50891,1,17.22,17.85,3,0.3,0.17142857142857146,False
13,3,MARLBORO SP BLD BLACK 100 BX,2820000953,50882,1,11.42,12.3,2,0.2,0.288888888888889,False
13,3,PALLMALL BLACK KS MEN BX,2720034725,50789,1,15.93,14.850000000000001,3,0.3,0.16250000000000003,False
13,3,PALLMALL RED KS BX,2720000851,50788,1,31.86,29.700000000000003,6,0.6,1.03,False
13,3,PALL MALL RED BX KS  50 OFF,2720000392,50722,1,24.049999999999997,22.25,5,0.5,0.7666666666666666,False
13,3,NEWPORT 100 BOX,2610000573,50905,1,1274.6799999999998,1404.25,205,20.5,16.466666666666665,True
13,3,PALL MALL BLUE BX 100  50 OFF,2720000387,50755,1,28.86,26.700000000000003,6,0.6,1.9875,False
13,3,MARLBORO SP BLD MEN BLACK 100 BX,2820000964,50896,1,28.549999999999997,30.0,5,0.5,0.65,False
13,3,MARLBORO SP BLD MEN BLACK BX,2820000954,50844,1,45.68,49.0,8,0.8,0.6,False
13,3,MARLBORO SP BLD RED 100 BX,2820000568,50869,1,34.269999999999996,36.900000000000006,6,0.6,0.2714285714285714,False
13,3,MAVERICK GOLD BOX 100S,2610000155,51048,1,8.18,10.42,2,0.2,0.15000000000000002,False
13,3,MAVERICK MEN 100 BX,9050000051,50752,1,100.24000000000001,114.61999999999999,22,2.2,1.9153846153846152,True
13,3,MAVERICK MEN KS BX,9050000054,50771,1,18.229999999999997,20.84,4,0.4,0.3076923076923077,False
13,3,MAVERICK REG KS BX,9050000046,50774,1,13.67,15.63,3,0.3,0.21666666666666667,False
13,3,MARLBORO SP BLD GOLD KS BX,2820000422,50827,1,51.39,54.1,9,0.9,0.9099999999999999,False
13,3,NEWPORT 100 SP,2610000577,50822,1,286.02000000000004,315.1,46,4.6,4.9,False
13,3,NEWPORT NON MEN GLD 100 BX,2610000661,50906,1,4.92,6.06,1,0.1,0.1,False
13,3,NEWPORT KS BOX,2610000575,50829,1,733.71,808.3,118,11.8,8.806666666666667,True
13,3,NEWPORT PLTNM BL BX 100,2610001622,50860,1,6.22,6.05,1,0.1,0.20833333333333337,False
